MACN,NGAY,DOANHTHU
3,2020-05-30,43000000
3,2020-05-31,12000000
3,2020-06-01,33000000
3,2020-06-02,39000000
3,2020-06-03,36000000
3,2020-06-04,20000000
3,2020-06-05,13000000
3,2020-06-06,37000000
3,2020-06-07,36000000
3,2020-06-08,44000000
3,2020-06-09,19000000
3,2020-06-10,48000000
3,2020-06-11,17000000
3,2020-06-12,28000000
3,2020-06-13,45000000
3,2020-06-14,21000000
3,2020-06-15,9000000
3,2020-06-16,27000000
3,2020-06-17,44000000
3,2020-06-18,36000000
3,2020-06-19,47000000
3,2020-06-20,15000000
3,2020-06-21,42000000
3,2020-06-22,8000000
3,2020-06-23,47000000
3,2020-06-24,40000000
3,2020-06-25,26000000
3,2020-06-26,24000000
3,2020-06-27,40000000
3,2020-06-28,38000000
3,2020-06-29,36000000
3,2020-06-30,29000000
3,2020-07-01,35000000
3,2020-07-02,34000000
3,2020-07-03,19000000
3,2020-07-04,35000000
3,2020-07-05,26000000
3,2020-07-06,22000000
3,2020-07-07,44000000
3,2020-07-08,30000000
3,2020-07-09,37000000
3,2020-07-10,33000000
3,2020-07-11,24000000
3,2020-07-12,28000000
3,2020-07-13,20000000
3,2020-07-14,11000000
3,2020-07-15,21000000
3,2020-07-16,31000000
3,2020-07-17,16000000
3,2020-07-18,6000000
3,2020-07-19,43000000
3,2020-07-20,32000000
3,2020-07-21,34000000
3,2020-07-22,45000000
3,2020-07-23,6000000
3,2020-07-24,30000000
3,2020-07-25,31000000
3,2020-07-26,11000000
3,2020-07-27,32000000
3,2020-07-28,48000000
3,2020-07-29,18000000
3,2020-07-30,22000000
3,2020-07-31,13000000
3,2020-08-01,15000000
3,2020-08-02,44000000
3,2020-08-03,41000000
3,2020-08-04,45000000
3,2020-08-05,23000000
3,2020-08-06,32000000
3,2020-08-07,33000000
3,2020-08-08,24000000
3,2020-08-09,42000000
3,2020-08-10,46000000
3,2020-08-11,8000000
3,2020-08-12,28000000
3,2020-08-13,44000000
3,2020-08-14,45000000
3,2020-08-15,48000000
3,2020-08-16,14000000
3,2020-08-17,43000000
3,2020-08-18,6000000
3,2020-08-19,12000000
3,2020-08-20,36000000
3,2020-08-21,39000000
3,2020-08-22,30000000
3,2020-08-23,37000000
3,2020-08-24,6000000
3,2020-08-25,47000000
3,2020-08-26,8000000
3,2020-08-27,16000000
3,2020-08-28,24000000
3,2020-08-29,29000000
3,2020-08-30,5000000
3,2020-08-31,35000000
3,2020-09-01,46000000
3,2020-09-02,7000000
3,2020-09-03,35000000
3,2020-09-04,45000000
3,2020-09-05,32000000
3,2020-09-06,47000000
3,2020-09-07,29000000
3,2020-09-08,29000000
3,2020-09-09,28000000
3,2020-09-10,9000000
3,2020-09-11,11000000
3,2020-09-12,39000000
3,2020-09-13,11000000
3,2020-09-14,26000000
3,2020-09-15,45000000
3,2020-09-16,23000000
3,2020-09-17,21000000
3,2020-09-18,16000000
3,2020-09-19,9000000
3,2020-09-20,9000000
3,2020-09-21,16000000
3,2020-09-22,19000000
3,2020-09-23,24000000
3,2020-09-24,23000000
3,2020-09-25,35000000
3,2020-09-26,41000000
3,2020-09-27,46000000
3,2020-09-28,43000000
3,2020-09-29,41000000
3,2020-09-30,28000000
3,2020-10-01,44000000
3,2020-10-02,27000000
3,2020-10-03,17000000
3,2020-10-04,41000000
3,2020-10-05,26000000
3,2020-10-06,24000000
3,2020-10-07,50000000
3,2020-10-08,10000000
3,2020-10-09,23000000
3,2020-10-10,35000000
3,2020-10-11,29000000
3,2020-10-12,11000000
3,2020-10-13,39000000
3,2020-10-14,16000000
3,2020-10-15,37000000
3,2020-10-16,48000000
3,2020-10-17,34000000
3,2020-10-18,14000000
3,2020-10-19,20000000
3,2020-10-20,49000000
3,2020-10-21,10000000
3,2020-10-22,10000000
3,2020-10-23,46000000
3,2020-10-24,47000000
3,2020-10-25,25000000
3,2020-10-26,9000000
3,2020-10-27,5000000
3,2020-10-28,43000000
3,2020-10-29,36000000
3,2020-10-30,44000000
3,2020-10-31,49000000
3,2020-11-01,15000000
3,2020-11-02,15000000
3,2020-11-03,50000000
3,2020-11-04,46000000
3,2020-11-05,18000000
3,2020-11-06,31000000
3,2020-11-07,9000000
3,2020-11-08,9000000
3,2020-11-09,11000000
3,2020-11-10,44000000
3,2020-11-11,5000000
3,2020-11-12,48000000
3,2020-11-13,35000000
3,2020-11-14,40000000
3,2020-11-15,43000000
3,2020-11-16,48000000
3,2020-11-17,14000000
3,2020-11-18,9000000
3,2020-11-19,41000000
3,2020-11-20,45000000
3,2020-11-21,29000000
3,2020-11-22,36000000
3,2020-11-23,9000000
3,2020-11-24,28000000
3,2020-11-25,33000000
3,2020-11-26,6000000
3,2020-11-27,19000000
3,2020-11-28,17000000
3,2020-11-29,11000000
3,2020-11-30,42000000
3,2020-12-01,18000000
3,2020-12-02,14000000
3,2020-12-03,7000000
3,2020-12-04,12000000
3,2020-12-05,6000000
3,2020-12-06,23000000
3,2020-12-07,35000000
3,2020-12-08,36000000
3,2020-12-09,41000000
3,2020-12-10,27000000
3,2020-12-11,42000000
3,2020-12-12,50000000
3,2020-12-13,40000000
3,2020-12-14,11000000
3,2020-12-15,15000000
3,2020-12-16,15000000
3,2020-12-17,38000000
3,2020-12-18,30000000
3,2020-12-19,16000000
3,2020-12-20,47000000
3,2020-12-21,32000000
3,2020-12-22,20000000
3,2020-12-23,21000000
3,2020-12-24,20000000
3,2020-12-25,21000000
3,2020-12-26,20000000
3,2020-12-27,17000000
3,2020-12-28,41000000
3,2020-12-29,49000000
3,2020-12-30,8000000
3,2020-12-31,42000000
3,2021-01-01,40000000
3,2021-01-02,17000000
3,2021-01-03,27000000
3,2021-01-04,11000000
3,2021-01-05,50000000
3,2021-01-06,46000000
3,2021-01-07,17000000
3,2021-01-08,14000000
3,2021-01-09,46000000
3,2021-01-10,35000000
3,2021-01-11,21000000
3,2021-01-12,31000000
3,2021-01-13,13000000
3,2021-01-14,39000000
3,2021-01-15,37000000
3,2021-01-16,6000000
3,2021-01-17,36000000
3,2021-01-18,12000000
3,2021-01-19,21000000
3,2021-01-20,46000000
3,2021-01-21,24000000
3,2021-01-22,24000000
3,2021-01-23,28000000
3,2021-01-24,17000000
3,2021-01-25,17000000
3,2021-01-26,20000000
3,2021-01-27,17000000
3,2021-01-28,6000000
3,2021-01-29,18000000
3,2021-01-30,12000000
3,2021-01-31,47000000
3,2021-02-01,43000000
3,2021-02-02,38000000
3,2021-02-03,42000000
3,2021-02-04,24000000
3,2021-02-05,43000000
3,2021-02-06,46000000
3,2021-02-07,9000000
3,2021-02-08,27000000
3,2021-02-09,36000000
3,2021-02-10,46000000
3,2021-02-11,25000000
3,2021-02-12,46000000
3,2021-02-13,32000000
3,2021-02-14,37000000
3,2021-02-15,31000000
3,2021-02-16,19000000
3,2021-02-17,30000000
3,2021-02-18,8000000
3,2021-02-19,40000000
3,2021-02-20,17000000
3,2021-02-21,38000000
3,2021-02-22,39000000
3,2021-02-23,27000000
3,2021-02-24,10000000
3,2021-02-25,28000000
3,2021-02-26,25000000
3,2021-02-27,12000000
3,2021-02-28,44000000
3,2021-03-01,16000000
3,2021-03-02,32000000
3,2021-03-03,30000000
3,2021-03-04,13000000
3,2021-03-05,10000000
3,2021-03-06,12000000
3,2021-03-07,22000000
3,2021-03-08,14000000
3,2021-03-09,24000000
3,2021-03-10,9000000
3,2021-03-11,18000000
3,2021-03-12,49000000
3,2021-03-13,31000000
3,2021-03-14,5000000
3,2021-03-15,9000000
3,2021-03-16,33000000
3,2021-03-17,6000000
3,2021-03-18,41000000
3,2021-03-19,47000000
3,2021-03-20,35000000
3,2021-03-21,11000000
3,2021-03-22,14000000
3,2021-03-23,6000000
3,2021-03-24,49000000
3,2021-03-25,11000000
3,2021-03-26,19000000
3,2021-03-27,20000000
3,2021-03-28,28000000
3,2021-03-29,35000000
3,2021-03-30,5000000
3,2021-03-31,37000000
3,2021-04-01,14000000
3,2021-04-02,33000000
3,2021-04-03,26000000
3,2021-04-04,29000000
3,2021-04-05,16000000
3,2021-04-06,23000000
3,2021-04-07,13000000
3,2021-04-08,15000000
3,2021-04-09,39000000
3,2021-04-10,22000000
3,2021-04-11,46000000
3,2021-04-12,30000000
3,2021-04-13,25000000
3,2021-04-14,39000000
3,2021-04-15,35000000
3,2021-04-16,31000000
3,2021-04-17,12000000
3,2021-04-18,48000000
3,2021-04-19,49000000
3,2021-04-20,43000000
3,2021-04-21,46000000
3,2021-04-22,26000000
3,2021-04-23,29000000
3,2021-04-24,46000000
3,2021-04-25,16000000
3,2021-04-26,6000000
3,2021-04-27,39000000
3,2021-04-28,16000000
3,2021-04-29,23000000
3,2021-04-30,28000000
3,2021-05-01,47000000
3,2021-05-02,41000000
3,2021-05-03,39000000
3,2021-05-04,35000000
3,2021-05-05,46000000
3,2021-05-06,5000000
3,2021-05-07,27000000
3,2021-05-08,22000000
3,2021-05-09,21000000
3,2021-05-10,14000000
3,2021-05-11,17000000
3,2021-05-12,47000000
3,2021-05-13,39000000
3,2021-05-14,8000000
3,2021-05-15,21000000
3,2021-05-16,8000000
3,2021-05-17,14000000
3,2021-05-18,18000000
3,2021-05-19,46000000
3,2021-05-20,27000000
3,2021-05-21,22000000
3,2021-05-22,27000000
3,2021-05-23,21000000
3,2021-05-24,15000000
3,2021-05-25,39000000
3,2021-05-26,11000000
3,2021-05-27,37000000
3,2021-05-28,48000000
3,2021-05-29,25000000
3,2021-05-30,5000000
3,2021-05-31,46000000
3,2021-06-01,41000000
3,2021-06-02,46000000
3,2021-06-03,13000000
3,2021-06-04,48000000
3,2021-06-05,46000000
3,2021-06-06,23000000
3,2021-06-07,39000000
3,2021-06-08,15000000
3,2021-06-09,33000000
3,2021-06-10,22000000
3,2021-06-11,10000000
3,2021-06-12,39000000
3,2021-06-13,33000000
3,2021-06-14,28000000
3,2021-06-15,25000000
3,2021-06-16,22000000
3,2021-06-17,39000000
3,2021-06-18,50000000
3,2021-06-19,12000000
3,2021-06-20,39000000
3,2021-06-21,41000000
3,2021-06-22,18000000
3,2021-06-23,39000000
3,2021-06-24,6000000
3,2021-06-25,46000000
3,2021-06-26,29000000
3,2021-06-27,6000000
3,2021-06-28,36000000
3,2021-06-29,35000000
3,2021-06-30,15000000
3,2021-07-01,45000000
3,2021-07-02,45000000
3,2021-07-03,40000000
3,2021-07-04,47000000
3,2021-07-05,41000000
3,2021-07-06,6000000
3,2021-07-07,18000000
3,2021-07-08,18000000
3,2021-07-09,39000000
3,2021-07-10,6000000
3,2021-07-11,13000000
3,2021-07-12,30000000
3,2021-07-13,38000000
3,2021-07-14,29000000
3,2021-07-15,34000000
3,2021-07-16,49000000
3,2021-07-17,37000000
3,2021-07-18,24000000
3,2021-07-19,18000000
3,2021-07-20,15000000
3,2021-07-21,48000000
3,2021-07-22,50000000
3,2021-07-23,36000000
3,2021-07-24,45000000
3,2021-07-25,8000000
3,2021-07-26,37000000
3,2021-07-27,29000000
3,2021-07-28,38000000
3,2021-07-29,30000000
3,2021-07-30,43000000
3,2021-07-31,20000000
3,2021-08-01,8000000
3,2021-08-02,20000000
3,2021-08-03,15000000
3,2021-08-04,11000000
3,2021-08-05,21000000
3,2021-08-06,24000000
3,2021-08-07,35000000
3,2021-08-08,44000000
3,2021-08-09,32000000
3,2021-08-10,21000000
3,2021-08-11,46000000
3,2021-08-12,20000000
3,2021-08-13,39000000
3,2021-08-14,25000000
3,2021-08-15,42000000
3,2021-08-16,21000000
3,2021-08-17,11000000
3,2021-08-18,40000000
3,2021-08-19,19000000
3,2021-08-20,23000000
3,2021-08-21,14000000
3,2021-08-22,31000000
3,2021-08-23,50000000
3,2021-08-24,39000000
3,2021-08-25,32000000
3,2021-08-26,19000000
3,2021-08-27,6000000
3,2021-08-28,44000000
3,2021-08-29,8000000
3,2021-08-30,45000000
3,2021-08-31,7000000
3,2021-09-01,22000000
3,2021-09-02,30000000
3,2021-09-03,36000000
3,2021-09-04,12000000
3,2021-09-05,8000000
3,2021-09-06,8000000
3,2021-09-07,46000000
3,2021-09-08,34000000
3,2021-09-09,20000000
3,2021-09-10,31000000
3,2021-09-11,23000000
3,2021-09-12,8000000
3,2021-09-13,34000000
3,2021-09-14,15000000
3,2021-09-15,6000000
3,2021-09-16,15000000
3,2021-09-17,12000000
3,2021-09-18,29000000
3,2021-09-19,41000000
3,2021-09-20,6000000
3,2021-09-21,29000000
3,2021-09-22,7000000
3,2021-09-23,38000000
3,2021-09-24,28000000
3,2021-09-25,25000000
3,2021-09-26,13000000
3,2021-09-27,36000000
3,2021-09-28,45000000
3,2021-09-29,31000000
3,2021-09-30,36000000
3,2021-10-01,28000000
3,2021-10-02,18000000
3,2021-10-03,17000000
3,2021-10-04,24000000
3,2021-10-05,23000000
3,2021-10-06,28000000
3,2021-10-07,26000000
3,2021-10-08,45000000
3,2021-10-09,33000000
3,2021-10-10,18000000
3,2021-10-11,35000000
3,2021-10-12,6000000
3,2021-10-13,5000000
3,2021-10-14,13000000
3,2021-10-15,41000000
3,2021-10-16,15000000
3,2021-10-17,48000000
3,2021-10-18,48000000
3,2021-10-19,7000000
3,2021-10-20,15000000
3,2021-10-21,33000000
3,2021-10-22,47000000
3,2021-10-23,47000000
3,2021-10-24,15000000
3,2021-10-25,31000000
3,2021-10-26,45000000
3,2021-10-27,50000000
3,2021-10-28,35000000
3,2021-10-29,45000000
3,2021-10-30,39000000
3,2021-10-31,43000000
3,2021-11-01,5000000
3,2021-11-02,8000000
3,2021-11-03,35000000
3,2021-11-04,6000000
3,2021-11-05,12000000
3,2021-11-06,48000000
3,2021-11-07,25000000
3,2021-11-08,22000000
3,2021-11-09,7000000
3,2021-11-10,43000000
3,2021-11-11,14000000
3,2021-11-12,49000000
3,2021-11-13,32000000
3,2021-11-14,10000000
3,2021-11-15,21000000
3,2021-11-16,37000000
3,2021-11-17,5000000
3,2021-11-18,44000000
3,2021-11-19,33000000
3,2021-11-20,18000000
3,2021-11-21,36000000
3,2021-11-22,12000000
3,2021-11-23,47000000
3,2021-11-24,41000000
3,2021-11-25,41000000
3,2021-11-26,10000000
3,2021-11-27,42000000
3,2021-11-28,24000000
3,2021-11-29,20000000
3,2021-11-30,43000000
3,2021-12-01,36000000
3,2021-12-02,30000000
3,2021-12-03,30000000
3,2021-12-04,31000000
3,2021-12-05,18000000
3,2021-12-06,19000000
3,2021-12-07,5000000
3,2021-12-08,35000000
3,2021-12-09,7000000
3,2021-12-10,21000000
3,2021-12-11,39000000
3,2021-12-12,49000000
3,2021-12-13,37000000
3,2021-12-14,27000000
3,2021-12-15,13000000
3,2021-12-16,7000000
3,2021-12-17,45000000
3,2021-12-18,36000000
3,2021-12-19,44000000
3,2021-12-20,30000000
3,2021-12-21,12000000
3,2021-12-22,10000000
3,2021-12-23,5000000
3,2021-12-24,42000000
3,2021-12-25,11000000
3,2021-12-26,18000000
3,2021-12-27,42000000
3,2021-12-28,44000000
3,2021-12-29,44000000
3,2021-12-30,37000000
3,2021-12-31,36000000
3,2022-01-01,10000000
3,2022-01-02,5000000
3,2022-01-03,14000000
3,2022-01-04,18000000
3,2022-01-05,7000000
3,2022-01-06,28000000
3,2022-01-07,27000000
3,2022-01-08,24000000
3,2022-01-09,11000000
3,2022-01-10,14000000
3,2022-01-11,40000000
3,2022-01-12,17000000
3,2022-01-13,13000000
3,2022-01-14,45000000
3,2022-01-15,9000000
3,2022-01-16,25000000
3,2022-01-17,44000000
3,2022-01-18,37000000
3,2022-01-19,36000000
3,2022-01-20,44000000
3,2022-01-21,24000000
3,2022-01-22,38000000
3,2022-01-23,19000000
3,2022-01-24,36000000
3,2022-01-25,39000000
3,2022-01-26,48000000
3,2022-01-27,9000000
3,2022-01-28,11000000
3,2022-01-29,34000000
3,2022-01-30,49000000
3,2022-01-31,10000000
3,2022-02-01,37000000
3,2022-02-02,8000000
3,2022-02-03,6000000
3,2022-02-04,32000000
3,2022-02-05,15000000
3,2022-02-06,16000000
3,2022-02-07,26000000
3,2022-02-08,36000000
3,2022-02-09,25000000
3,2022-02-10,25000000
3,2022-02-11,17000000
3,2022-02-12,46000000
3,2022-02-13,32000000
3,2022-02-14,38000000
3,2022-02-15,34000000
3,2022-02-16,46000000
3,2022-02-17,12000000
3,2022-02-18,50000000
3,2022-02-19,34000000
3,2022-02-20,46000000
3,2022-02-21,33000000
3,2022-02-22,10000000
3,2022-02-23,40000000
3,2022-02-24,48000000
3,2022-02-25,22000000
3,2022-02-26,31000000
3,2022-02-27,33000000
3,2022-02-28,46000000
3,2022-03-01,6000000
3,2022-03-02,49000000
3,2022-03-03,25000000
3,2022-03-04,26000000
3,2022-03-05,5000000
3,2022-03-06,30000000
3,2022-03-07,45000000
3,2022-03-08,38000000
3,2022-03-09,11000000
3,2022-03-10,23000000
3,2022-03-11,39000000
3,2022-03-12,28000000
3,2022-03-13,11000000
3,2022-03-14,11000000
3,2022-03-15,8000000
3,2022-03-16,15000000
3,2022-03-17,38000000
3,2022-03-18,17000000
3,2022-03-19,23000000
3,2022-03-20,37000000
3,2022-03-21,21000000
3,2022-03-22,45000000
3,2022-03-23,22000000
3,2022-03-24,46000000
3,2022-03-25,40000000
3,2022-03-26,29000000
3,2022-03-27,30000000
3,2022-03-28,50000000
3,2022-03-29,18000000
3,2022-03-30,37000000
3,2022-03-31,48000000
3,2022-04-01,12000000
3,2022-04-02,43000000
3,2022-04-03,33000000
3,2022-04-04,30000000
3,2022-04-05,11000000
3,2022-04-06,41000000
3,2022-04-07,25000000
3,2022-04-08,28000000
3,2022-04-09,7000000
3,2022-04-10,43000000
3,2022-04-11,14000000
3,2022-04-12,45000000
3,2022-04-13,45000000
3,2022-04-14,21000000
3,2022-04-15,43000000
3,2022-04-16,48000000
3,2022-04-17,40000000
3,2022-04-18,30000000
3,2022-04-19,17000000
3,2022-04-20,10000000
3,2022-04-21,36000000
3,2022-04-22,22000000
3,2022-04-23,38000000
3,2022-04-24,44000000
3,2022-04-25,35000000
3,2022-04-26,46000000
3,2022-04-27,47000000
3,2022-04-28,49000000
3,2022-04-29,10000000
3,2022-04-30,21000000
3,2022-05-01,48000000
3,2022-05-02,38000000
3,2022-05-03,24000000
3,2022-05-04,37000000
3,2022-05-05,44000000
3,2022-05-06,14000000
3,2022-05-07,6000000
3,2022-05-08,46000000
3,2022-05-09,36000000
3,2022-05-10,21000000
3,2022-05-11,45000000
3,2022-05-12,9000000
3,2022-05-13,36000000
3,2022-05-14,13000000
3,2022-05-15,21000000
3,2022-05-16,47000000
3,2022-05-17,38000000
3,2022-05-18,42000000
3,2022-05-19,46000000
3,2022-05-20,30000000
3,2022-05-21,21000000
3,2022-05-22,46000000
3,2022-05-23,7000000
3,2022-05-24,5000000
3,2022-05-25,25000000
3,2022-05-26,41000000
3,2022-05-27,10000000
3,2022-05-28,10000000
3,2022-05-29,46000000
3,2022-05-30,26000000
3,2022-05-31,30000000
3,2022-06-01,39000000
3,2022-06-02,26000000
3,2022-06-03,50000000
3,2022-06-04,46000000
3,2022-06-05,41000000
3,2022-06-06,45000000
3,2022-06-07,20000000
3,2022-06-08,18000000
3,2022-06-09,42000000
3,2022-06-10,22000000
3,2022-06-11,34000000
3,2022-06-12,49000000
3,2022-06-13,13000000
3,2022-06-14,36000000
3,2022-06-15,26000000
3,2022-06-16,21000000
3,2022-06-17,6000000
3,2022-06-18,25000000
3,2022-06-19,31000000
3,2022-06-20,45000000
3,2022-06-21,8000000
3,2022-06-22,46000000
3,2022-06-23,15000000
3,2022-06-24,45000000
3,2022-06-25,42000000
3,2022-06-26,31000000
3,2022-06-27,43000000
3,2022-06-28,6000000
3,2022-06-29,32000000
3,2022-06-30,23000000
3,2022-07-01,15000000
3,2022-07-02,12000000
3,2022-07-03,14000000
3,2022-07-04,19000000
3,2022-07-05,8000000
3,2022-07-06,35000000
3,2022-07-07,47000000
3,2022-07-08,22000000
3,2022-07-09,12000000
3,2022-07-10,18000000
3,2022-07-11,23000000
3,2022-07-12,8000000
3,2022-07-13,37000000
3,2022-07-14,41000000
3,2022-07-15,15000000
3,2022-07-16,13000000
3,2022-07-17,41000000
3,2022-07-18,11000000
3,2022-07-19,22000000
3,2022-07-20,13000000
3,2022-07-21,24000000
3,2022-07-22,17000000
3,2022-07-23,28000000
3,2022-07-24,12000000
3,2022-07-25,42000000
3,2022-07-26,27000000
3,2022-07-27,29000000
3,2022-07-28,39000000
3,2022-07-29,28000000
3,2022-07-30,39000000
3,2022-07-31,13000000
3,2022-08-01,25000000
3,2022-08-02,24000000
3,2022-08-03,43000000
3,2022-08-04,30000000
3,2022-08-05,14000000
3,2022-08-06,15000000
3,2022-08-07,7000000
3,2022-08-08,32000000
3,2022-08-09,35000000
3,2022-08-10,11000000
3,2022-08-11,8000000
3,2022-08-12,12000000
3,2022-08-13,22000000
3,2022-08-14,39000000
3,2022-08-15,11000000
3,2022-08-16,21000000
3,2022-08-17,23000000
3,2022-08-18,44000000
3,2022-08-19,40000000
3,2022-08-20,9000000
3,2022-08-21,29000000
3,2022-08-22,9000000
3,2022-08-23,5000000
3,2022-08-24,29000000
3,2022-08-25,50000000
3,2022-08-26,29000000
3,2022-08-27,39000000
3,2022-08-28,9000000
3,2022-08-29,10000000
3,2022-08-30,11000000
3,2022-08-31,31000000
3,2022-09-01,9000000
3,2022-09-02,38000000
3,2022-09-03,24000000
3,2022-09-04,40000000
3,2022-09-05,22000000
3,2022-09-06,47000000
3,2022-09-07,6000000
3,2022-09-08,44000000
3,2022-09-09,25000000
3,2022-09-10,14000000
3,2022-09-11,8000000
3,2022-09-12,16000000
3,2022-09-13,5000000
3,2022-09-14,16000000
3,2022-09-15,8000000
3,2022-09-16,14000000
3,2022-09-17,22000000
3,2022-09-18,24000000
3,2022-09-19,38000000
3,2022-09-20,19000000
3,2022-09-21,48000000
3,2022-09-22,34000000
3,2022-09-23,40000000
3,2022-09-24,30000000
3,2022-09-25,11000000
3,2022-09-26,24000000
3,2022-09-27,28000000
3,2022-09-28,47000000
3,2022-09-29,32000000
3,2022-09-30,43000000
3,2022-10-01,31000000
3,2022-10-02,13000000
3,2022-10-03,33000000
3,2022-10-04,27000000
3,2022-10-05,32000000
3,2022-10-06,41000000
3,2022-10-07,19000000
3,2022-10-08,40000000
3,2022-10-09,23000000
3,2022-10-10,14000000
3,2022-10-11,38000000
3,2022-10-12,15000000
3,2022-10-13,5000000
3,2022-10-14,29000000
3,2022-10-15,44000000
3,2022-10-16,50000000
3,2022-10-17,18000000
3,2022-10-18,33000000
3,2022-10-19,47000000
3,2022-10-20,20000000
3,2022-10-21,12000000
3,2022-10-22,43000000
3,2022-10-23,20000000
3,2022-10-24,24000000
3,2022-10-25,40000000
3,2022-10-26,18000000
3,2022-10-27,20000000
3,2022-10-28,24000000
3,2022-10-29,22000000
3,2022-10-30,36000000
3,2022-10-31,24000000
3,2022-11-01,34000000
3,2022-11-02,12000000
3,2022-11-03,23000000
3,2022-11-04,29000000
3,2022-11-05,22000000
3,2022-11-06,19000000
3,2022-11-07,16000000
3,2022-11-08,36000000
3,2022-11-09,50000000
3,2022-11-10,44000000
3,2022-11-11,20000000
3,2022-11-12,10000000
3,2022-11-13,27000000
3,2022-11-14,20000000
3,2022-11-15,25000000
3,2022-11-16,40000000
3,2022-11-17,21000000
3,2022-11-18,47000000
3,2022-11-19,25000000
3,2022-11-20,21000000
3,2022-11-21,45000000
3,2022-11-22,19000000
3,2022-11-23,24000000
3,2022-11-24,16000000
3,2022-11-25,42000000
3,2022-11-26,11000000
3,2022-11-27,5000000
3,2022-11-28,44000000
3,2022-11-29,22000000
3,2022-11-30,12000000
3,2022-12-01,44000000
3,2022-12-02,5000000
3,2022-12-03,6000000
3,2022-12-04,35000000
3,2022-12-05,27000000
3,2022-12-06,39000000
3,2022-12-07,38000000
3,2022-12-08,21000000
3,2022-12-09,14000000
3,2022-12-10,44000000
3,2022-12-11,50000000
3,2022-12-12,28000000
3,2022-12-13,9000000
3,2022-12-14,29000000
3,2022-12-15,44000000
3,2022-12-16,11000000
3,2022-12-17,32000000
3,2022-12-18,45000000
3,2022-12-19,24000000
3,2022-12-20,28000000
3,2022-12-21,15000000
3,2022-12-22,10000000
3,2022-12-23,43000000
3,2022-12-24,35000000
3,2022-12-25,48000000
3,2022-12-26,49000000
3,2022-12-27,22000000
3,2022-12-28,14000000
3,2022-12-29,20000000
3,2022-12-30,38000000
3,2022-12-31,9000000
3,2023-01-01,35000000
3,2023-01-02,15000000
3,2023-01-03,16000000
3,2023-01-04,16000000
3,2023-01-05,15000000
3,2023-01-06,48000000
3,2023-01-07,45000000
3,2023-01-08,45000000
3,2023-01-09,38000000
3,2023-01-10,39000000
3,2023-01-11,47000000
3,2023-01-12,6000000
3,2023-01-13,27000000
3,2023-01-14,24000000
3,2023-01-15,22000000
3,2023-01-16,48000000
3,2023-01-17,47000000
3,2023-01-18,26000000
3,2023-01-19,20000000
3,2023-01-20,32000000
3,2023-01-21,32000000
3,2023-01-22,42000000
3,2023-01-23,42000000
3,2023-01-24,6000000
3,2023-01-25,17000000
3,2023-01-26,42000000
3,2023-01-27,26000000
3,2023-01-28,36000000
3,2023-01-29,31000000
3,2023-01-30,42000000
3,2023-01-31,30000000
3,2023-02-01,39000000
3,2023-02-02,39000000
3,2023-02-03,31000000
3,2023-02-04,37000000
